date,state,data_type,population,elderly_population_percent,working_age_population_percent,under_30_population_percent,outdoor_worker_fraction,urban_population_percent,maximum_temperature_c,minimum_temperature_c,mean_temperature_c,relative_humidity_percent,wind_speed_mps,dew_point_c,heat_index_c,heat_index_f,wbgt_c,wbgt_category,hours_above_heat_threshold,nighttime_min_temperature_c,heatwave_day,consecutive_hot_days,temperature_anomaly_c,humidity_anomaly_percent,heat_duration_hours,consecutive_heat_days,nighttime_heat_stress,humidity_burden,outdoor_exposure_index,urban_heat_index,population_exposure_index,vulnerability_index,public_health_response_index,healthcare_access_index,heat_action_plan_index,cooling_access_index,heat_exposure_index,heat_exposure_lag_1,heat_exposure_lag_2,heat_exposure_lag_3,heat_exposure_lag_7,cumulative_heat_load_3day,cumulative_heat_load_7day,expected_heatstroke_deaths,expected_other_heat_related_deaths,expected_heat_related_deaths,heatstroke_deaths,other_heat_related_deaths,heat_related_deaths_total,heat_related_deaths_male,heat_related_deaths_female,heatstroke_deaths_male,heatstroke_deaths_female,heat_related_deaths_under_30,heat_related_deaths_30_59,heat_related_deaths_60_plus,mortality_anomaly,heat_related_mortality_rate_per_100000,heatstroke_mortality_rate_per_100000,thermal_signature
2026-03-27,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,32.65,25.96,29.3,68.8,4.71,22.98,37.61,99.69,28.46,CAUTION,0,26.53,False,0,-0.77,0.8,0,0,0.421,0.623,0.494,0.378,0.481,0.533,0.551,0.84,0.65,0.56,0.0977,0.1072,0.1131,0.0493,0.278,0.318,0.9913,0.02689,0.07644,0.10333,0,0,0,0,0,0,0,0,0,0,-0.10333,0.0,0.0,"{""max_temperature_c"": 32.65, ""mean_temperature_c"": 29.3, ""humidity_percent"": 68.8, ""wbgt_c"": 28.46, ""heat_index_c"": 37.61, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-03-27,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,32.3,22.01,27.16,62.1,4.4,19.29,34.02,93.23,26.84,LOW,0,22.48,False,0,-2.53,11.3,0,0,0.0,0.161,0.768,0.31,0.721,0.52,0.661,0.681,0.55,0.541,0.0272,0.2734,0.3814,0.4591,0.085,0.6821,2.4477,0.06582,0.1859,0.25172,0,0,0,0,0,0,0,0,0,0,-0.25172,0.0,0.0,"{""max_temperature_c"": 32.3, ""mean_temperature_c"": 27.16, ""humidity_percent"": 62.1, ""wbgt_c"": 26.84, ""heat_index_c"": 34.02, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-03-28,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,35.78,26.62,31.2,55.4,1.98,21.2,39.71,103.47,29.61,CAUTION,5,27.34,False,0,-0.31,-5.2,0,0,0.556,0.4,0.565,0.48,0.778,0.477,0.533,0.784,0.6,0.54,0.2774,0.2128,0.1878,0.3374,0.4454,0.6779,2.1142,0.06365,0.17301,0.23666,0,1,1,1,0,0,0,0,0,1,0.76334,0.001299,0.0,"{""max_temperature_c"": 35.78, ""mean_temperature_c"": 31.2, ""humidity_percent"": 55.4, ""wbgt_c"": 29.61, ""heat_index_c"": 39.71, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-03-28,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,33.04,26.43,29.74,67.9,1.15,23.18,38.33,100.99,29.17,CAUTION,0,27.07,False,0,-0.38,-0.1,0,0,0.511,0.647,0.451,0.425,0.473,0.537,0.605,0.84,0.65,0.554,0.1584,0.0977,0.1072,0.1131,0.2129,0.3632,0.9368,0.02683,0.07852,0.10535,0,0,0,0,0,0,0,0,0,0,-0.10535,0.0,0.0,"{""max_temperature_c"": 33.04, ""mean_temperature_c"": 29.74, ""humidity_percent"": 67.9, ""wbgt_c"": 29.17, ""heat_index_c"": 38.33, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-03-28,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,32.76,22.11,27.44,57.8,2.4,18.39,33.97,93.14,26.76,LOW,0,22.67,False,0,-2.1,7.0,0,0,0.0,0.049,0.692,0.371,0.706,0.521,0.504,0.683,0.55,0.541,0.0343,0.0272,0.2734,0.3814,0.218,0.335,2.264,0.06177,0.18263,0.2444,0,0,0,0,0,0,0,0,0,0,-0.2444,0.0,0.0,"{""max_temperature_c"": 32.76, ""mean_temperature_c"": 27.44, ""humidity_percent"": 57.8, ""wbgt_c"": 26.76, ""heat_index_c"": 33.97, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-03-29,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,35.61,26.89,31.25,64.4,2.51,23.74,42.36,108.24,30.57,DANGER,5,27.65,False,0,-0.52,3.9,5,1,0.608,0.718,0.46,0.503,0.757,0.474,0.531,0.784,0.6,0.533,0.3963,0.2774,0.2128,0.1878,0.4374,0.8865,2.0732,0.08204,0.25001,0.33205,0,0,0,0,0,0,0,0,0,0,-0.33205,0.0,0.0,"{""max_temperature_c"": 35.61, ""mean_temperature_c"": 31.25, ""humidity_percent"": 64.4, ""wbgt_c"": 30.57, ""heat_index_c"": 42.36, ""heat_duration_hours"": 5, ""consecutive_heat_days"": 1}"
2026-03-29,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,33.41,27.64,30.53,68.6,0.44,24.09,39.92,103.86,29.69,CAUTION,0,28.28,False,0,-0.02,0.6,0,0,0.713,0.762,0.4,0.424,0.462,0.537,0.598,0.842,0.65,0.561,0.2049,0.1584,0.0977,0.1072,0.215,0.4609,0.9267,0.02739,0.08269,0.11008,0,0,0,0,0,0,0,0,0,0,-0.11008,0.0,0.0,"{""max_temperature_c"": 33.41, ""mean_temperature_c"": 30.53, ""humidity_percent"": 68.6, ""wbgt_c"": 29.69, ""heat_index_c"": 39.92, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-03-29,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,32.75,21.49,27.12,61.0,1.69,18.94,34.3,93.73,27.15,LOW,0,22.0,False,0,-2.14,10.2,0,0,0.0,0.118,0.568,0.339,0.681,0.522,0.519,0.685,0.55,0.54,0.0439,0.0343,0.0272,0.2734,0.7001,0.1054,1.6078,0.05479,0.17468,0.22946,0,0,0,0,0,0,0,0,0,0,-0.22946,0.0,0.0,"{""max_temperature_c"": 32.75, ""mean_temperature_c"": 27.12, ""humidity_percent"": 61.0, ""wbgt_c"": 27.15, ""heat_index_c"": 34.3, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-03-30,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,35.32,27.37,31.35,67.2,5.75,24.53,43.06,109.51,30.42,DANGER,3,28.07,False,0,-0.85,6.8,4,2,0.679,0.817,0.61,0.467,0.787,0.476,0.557,0.785,0.6,0.535,0.3521,0.3963,0.2774,0.2128,0.2425,1.0259,2.1828,0.09052,0.25299,0.34351,0,0,0,0,0,0,0,0,0,0,-0.34351,0.0,0.0,"{""max_temperature_c"": 35.32, ""mean_temperature_c"": 31.35, ""humidity_percent"": 67.2, ""wbgt_c"": 30.42, ""heat_index_c"": 43.06, ""heat_duration_hours"": 4, ""consecutive_heat_days"": 2}"
2026-03-30,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,34.07,27.5,30.79,69.5,2.83,24.56,41.43,106.58,30.09,DANGER,0,28.12,False,1,0.64,1.4,2,1,0.687,0.82,0.458,0.412,0.474,0.532,0.609,0.842,0.65,0.565,0.2572,0.2049,0.1584,0.0977,0.1962,0.6204,0.9877,0.0326,0.09726,0.12986,0,0,0,0,0,0,0,0,0,0,-0.12986,0.0,0.0,"{""max_temperature_c"": 34.07, ""mean_temperature_c"": 30.79, ""humidity_percent"": 69.5, ""wbgt_c"": 30.09, ""heat_index_c"": 41.43, ""heat_duration_hours"": 2, ""consecutive_heat_days"": 1}"
2026-03-30,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,34.31,24.42,29.37,63.6,2.18,21.73,38.4,101.12,29.02,CAUTION,0,24.95,False,0,-0.61,12.9,0,0,0.158,0.467,0.704,0.353,0.708,0.519,0.512,0.686,0.55,0.54,0.1725,0.0439,0.0343,0.0272,0.3884,0.2507,1.3919,0.06497,0.19048,0.25545,2,0,2,1,1,1,1,0,1,1,1.74455,0.002941,0.002941,"{""max_temperature_c"": 34.31, ""mean_temperature_c"": 29.37, ""humidity_percent"": 63.6, ""wbgt_c"": 29.02, ""heat_index_c"": 38.4, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-03-31,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,36.51,27.64,32.07,63.5,0.91,24.28,44.27,111.69,31.43,DANGER,7,28.37,False,1,0.3,3.2,7,3,0.729,0.785,0.618,0.492,0.789,0.473,0.525,0.786,0.6,0.533,0.6006,0.3521,0.3963,0.2774,0.4191,1.3491,2.3644,0.12897,0.37457,0.50354,1,1,2,1,1,0,1,0,2,0,1.49646,0.002597,0.001299,"{""max_temperature_c"": 36.51, ""mean_temperature_c"": 32.07, ""humidity_percent"": 63.5, ""wbgt_c"": 31.43, ""heat_index_c"": 44.27, ""heat_duration_hours"": 7, ""consecutive_heat_days"": 3}"
2026-03-31,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,33.83,26.79,30.31,69.8,3.95,24.17,40.59,105.05,29.73,CAUTION,0,27.42,False,2,0.4,1.7,0,0,0.57,0.772,0.455,0.42,0.473,0.531,0.609,0.841,0.65,0.562,0.2167,0.2572,0.2049,0.1584,0.0493,0.6787,1.1551,0.02923,0.0842,0.11343,0,0,0,0,0,0,0,0,0,0,-0.11343,0.0,0.0,"{""max_temperature_c"": 33.83, ""mean_temperature_c"": 30.31, ""humidity_percent"": 69.8, ""wbgt_c"": 29.73, ""heat_index_c"": 40.59, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-03-31,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,34.84,23.71,29.27,63.9,2.2,21.72,39.05,102.28,29.26,CAUTION,0,24.29,False,0,-0.1,13.2,0,0,0.048,0.465,0.786,0.388,0.725,0.524,0.488,0.685,0.55,0.539,0.2011,0.1725,0.0439,0.0343,0.4591,0.4175,1.1339,0.07345,0.20296,0.27641,0,0,0,0,0,0,0,0,0,0,-0.27641,0.0,0.0,"{""max_temperature_c"": 34.84, ""mean_temperature_c"": 29.27, ""humidity_percent"": 63.9, ""wbgt_c"": 29.26, ""heat_index_c"": 39.05, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-01,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,38.3,28.36,33.33,59.6,1.3,24.41,46.84,116.31,32.34,EXTREME,9,29.14,True,2,2.05,-0.5,10,4,0.856,0.801,0.595,0.521,0.784,0.472,0.695,0.785,0.6,0.534,0.9555,0.6006,0.3521,0.3963,0.3374,1.9083,2.9826,0.19594,0.61741,0.81336,0,0,0,0,0,0,0,0,0,0,-0.81336,0.0,0.0,"{""max_temperature_c"": 38.3, ""mean_temperature_c"": 33.33, ""humidity_percent"": 59.6, ""wbgt_c"": 32.34, ""heat_index_c"": 46.84, ""heat_duration_hours"": 10, ""consecutive_heat_days"": 4}"
2026-04-01,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,33.09,27.51,30.3,73.7,1.75,25.08,40.85,105.52,29.87,CAUTION,0,28.14,False,0,-0.34,5.6,0,0,0.69,0.885,0.469,0.419,0.476,0.533,0.583,0.841,0.65,0.564,0.2123,0.2167,0.2572,0.2049,0.1131,0.6861,1.2542,0.03025,0.08731,0.11755,0,0,0,0,0,0,0,0,0,0,-0.11755,0.0,0.0,"{""max_temperature_c"": 33.09, ""mean_temperature_c"": 30.3, ""humidity_percent"": 73.7, ""wbgt_c"": 29.87, ""heat_index_c"": 40.85, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-01,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,32.93,20.58,26.76,60.6,5.72,18.51,34.22,93.6,26.67,LOW,0,21.14,False,0,-2.03,10.0,0,0,0.0,0.063,0.784,0.375,0.724,0.517,0.504,0.683,0.55,0.543,0.0354,0.2011,0.1725,0.0439,0.3814,0.409,0.7879,0.0677,0.18965,0.25736,0,0,0,0,0,0,0,0,0,0,-0.25736,0.0,0.0,"{""max_temperature_c"": 32.93, ""mean_temperature_c"": 26.76, ""humidity_percent"": 60.6, ""wbgt_c"": 26.67, ""heat_index_c"": 34.22, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-02,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,36.41,27.58,32.0,62.4,2.78,23.91,43.64,110.55,31.03,DANGER,7,28.34,False,0,0.12,2.3,7,5,0.724,0.739,0.638,0.507,0.793,0.472,0.728,0.786,0.6,0.533,0.5249,0.9555,0.6006,0.3521,0.1878,2.0811,3.3197,0.13423,0.36876,0.50299,0,1,1,0,1,0,0,0,1,0,0.49701,0.001299,0.0,"{""max_temperature_c"": 36.41, ""mean_temperature_c"": 32.0, ""humidity_percent"": 62.4, ""wbgt_c"": 31.03, ""heat_index_c"": 43.64, ""heat_duration_hours"": 7, ""consecutive_heat_days"": 5}"
2026-04-02,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,33.33,25.98,29.66,65.9,2.41,22.61,38.08,100.54,28.89,CAUTION,0,26.64,False,0,-0.1,-2.2,0,0,0.44,0.576,0.446,0.441,0.472,0.536,0.601,0.839,0.65,0.565,0.1435,0.2123,0.2167,0.2572,0.1072,0.5725,1.2906,0.02723,0.07842,0.10565,0,0,0,0,0,0,0,0,0,0,-0.10565,0.0,0.0,"{""max_temperature_c"": 33.33, ""mean_temperature_c"": 29.66, ""humidity_percent"": 65.9, ""wbgt_c"": 28.89, ""heat_index_c"": 38.08, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-02,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,32.76,22.55,27.65,56.9,2.04,18.35,33.93,93.08,26.82,LOW,0,23.05,False,0,-2.23,6.4,0,0,0.0,0.043,0.709,0.333,0.709,0.516,0.503,0.681,0.55,0.539,0.0355,0.0354,0.2011,0.1725,0.2734,0.272,0.5499,0.06252,0.18361,0.24613,0,0,0,0,0,0,0,0,0,0,-0.24613,0.0,0.0,"{""max_temperature_c"": 32.76, ""mean_temperature_c"": 27.65, ""humidity_percent"": 56.9, ""wbgt_c"": 26.82, ""heat_index_c"": 33.93, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-03,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,35.72,26.89,31.3,65.0,2.85,23.94,42.76,108.96,30.59,DANGER,5,27.57,False,0,-0.61,5.0,5,6,0.595,0.742,0.582,0.455,0.781,0.469,0.732,0.784,0.6,0.536,0.4063,0.5249,0.9555,0.6006,0.2128,1.8868,3.5133,0.10413,0.29087,0.395,0,0,0,0,0,0,0,0,0,0,-0.395,0.0,0.0,"{""max_temperature_c"": 35.72, ""mean_temperature_c"": 31.3, ""humidity_percent"": 65.0, ""wbgt_c"": 30.59, ""heat_index_c"": 42.76, ""heat_duration_hours"": 5, ""consecutive_heat_days"": 6}"
2026-04-03,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,33.0,26.17,29.58,60.2,1.45,21.06,36.17,97.11,28.13,CAUTION,0,26.73,False,0,-0.43,-7.9,0,0,0.455,0.383,0.518,0.375,0.486,0.531,0.581,0.842,0.65,0.566,0.0797,0.1435,0.2123,0.2167,0.0977,0.4355,1.2726,0.02702,0.07524,0.10227,0,0,0,0,0,0,0,0,0,0,-0.10227,0.0,0.0,"{""max_temperature_c"": 33.0, ""mean_temperature_c"": 29.58, ""humidity_percent"": 60.2, ""wbgt_c"": 28.13, ""heat_index_c"": 36.17, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-03,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,34.99,23.27,29.13,47.7,1.21,16.91,35.63,96.13,27.64,LOW,0,23.86,False,0,-0.01,-2.8,0,0,0.0,0.0,0.754,0.394,0.718,0.52,0.48,0.681,0.55,0.546,0.1008,0.0355,0.0354,0.2011,0.0272,0.1718,0.6236,0.06583,0.18633,0.25215,0,0,0,0,0,0,0,0,0,0,-0.25215,0.0,0.0,"{""max_temperature_c"": 34.99, ""mean_temperature_c"": 29.13, ""humidity_percent"": 47.7, ""wbgt_c"": 27.64, ""heat_index_c"": 35.63, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-04,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,35.53,26.17,30.85,57.6,4.3,21.51,39.7,103.45,29.45,CAUTION,3,26.94,False,0,-0.84,-2.3,0,0,0.489,0.438,0.569,0.513,0.779,0.472,0.515,0.782,0.6,0.533,0.2508,0.4063,0.5249,0.9555,0.2774,1.1821,3.4867,0.07574,0.19837,0.27411,1,0,1,1,0,1,0,0,0,1,0.72589,0.001299,0.001299,"{""max_temperature_c"": 35.53, ""mean_temperature_c"": 30.85, ""humidity_percent"": 57.6, ""wbgt_c"": 29.45, ""heat_index_c"": 39.7, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-04,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,32.3,26.07,29.18,61.1,1.16,20.91,35.21,95.37,27.63,LOW,0,26.65,False,0,-1.13,-7.1,0,0,0.442,0.363,0.502,0.391,0.483,0.534,0.639,0.842,0.65,0.563,0.0467,0.0797,0.1435,0.2123,0.1584,0.27,1.1609,0.02517,0.07182,0.097,0,0,0,0,0,0,0,0,0,0,-0.097,0.0,0.0,"{""max_temperature_c"": 32.3, ""mean_temperature_c"": 29.18, ""humidity_percent"": 61.1, ""wbgt_c"": 27.63, ""heat_index_c"": 35.21, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-04,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,35.63,23.24,29.43,50.8,5.69,18.18,37.11,98.81,28.02,CAUTION,3,23.81,False,1,0.6,0.4,0,0,0.0,0.022,0.677,0.384,0.703,0.515,0.51,0.681,0.55,0.542,0.1493,0.1008,0.0355,0.0354,0.0343,0.2856,0.7385,0.06238,0.18123,0.24361,0,0,0,0,0,0,0,0,0,0,-0.24361,0.0,0.0,"{""max_temperature_c"": 35.63, ""mean_temperature_c"": 29.43, ""humidity_percent"": 50.8, ""wbgt_c"": 28.02, ""heat_index_c"": 37.11, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-05,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,36.48,27.74,32.11,57.9,1.62,22.78,42.29,108.12,30.6,DANGER,7,28.44,False,0,0.08,-1.9,5,1,0.741,0.598,0.482,0.473,0.761,0.471,0.567,0.783,0.6,0.532,0.4541,0.2508,0.4063,0.5249,0.3963,1.1113,3.5445,0.09493,0.28662,0.38154,2,0,2,2,0,2,0,0,1,1,1.61846,0.002597,0.002597,"{""max_temperature_c"": 36.48, ""mean_temperature_c"": 32.11, ""humidity_percent"": 57.9, ""wbgt_c"": 30.6, ""heat_index_c"": 42.29, ""heat_duration_hours"": 5, ""consecutive_heat_days"": 1}"
2026-04-05,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,32.54,25.83,29.19,68.2,1.34,22.72,37.19,98.95,28.72,CAUTION,0,26.48,False,0,-0.89,0.0,0,0,0.413,0.59,0.383,0.431,0.459,0.539,0.624,0.842,0.65,0.56,0.1148,0.0467,0.0797,0.1435,0.2049,0.2413,1.0709,0.0238,0.07239,0.09618,0,0,0,0,0,0,0,0,0,0,-0.09618,0.0,0.0,"{""max_temperature_c"": 32.54, ""mean_temperature_c"": 29.19, ""humidity_percent"": 68.2, ""wbgt_c"": 28.72, ""heat_index_c"": 37.19, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-05,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,35.91,24.85,30.38,53.2,4.72,19.8,38.62,101.52,28.88,CAUTION,5,25.47,False,2,0.87,2.8,0,0,0.245,0.225,0.629,0.414,0.693,0.518,0.493,0.682,0.55,0.543,0.2306,0.1493,0.1008,0.0355,0.0439,0.4807,0.9253,0.06559,0.19412,0.25972,0,0,0,0,0,0,0,0,0,0,-0.25972,0.0,0.0,"{""max_temperature_c"": 35.91, ""mean_temperature_c"": 30.38, ""humidity_percent"": 53.2, ""wbgt_c"": 28.88, ""heat_index_c"": 38.62, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-06,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,36.85,28.27,32.56,58.1,1.7,23.25,43.34,110.01,31.02,DANGER,7,29.04,False,1,0.41,-1.6,7,2,0.84,0.656,0.578,0.513,0.781,0.468,0.547,0.782,0.6,0.534,0.5485,0.4541,0.2508,0.4063,0.3521,1.2534,3.7408,0.12505,0.36819,0.49324,0,1,1,0,1,0,0,0,1,0,0.50676,0.001299,0.0,"{""max_temperature_c"": 36.85, ""mean_temperature_c"": 32.56, ""humidity_percent"": 58.1, ""wbgt_c"": 31.02, ""heat_index_c"": 43.34, ""heat_duration_hours"": 7, ""consecutive_heat_days"": 2}"
2026-04-06,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,33.12,25.58,29.35,65.7,1.65,22.25,37.44,99.38,28.67,CAUTION,0,26.26,False,0,-0.31,-2.5,0,0,0.377,0.532,0.448,0.453,0.472,0.533,0.61,0.843,0.65,0.56,0.1224,0.1148,0.0467,0.0797,0.2572,0.2839,0.9361,0.02514,0.07335,0.09849,0,0,0,0,0,0,0,0,0,0,-0.09849,0.0,0.0,"{""max_temperature_c"": 33.12, ""mean_temperature_c"": 29.35, ""humidity_percent"": 65.7, ""wbgt_c"": 28.67, ""heat_index_c"": 37.44, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-06,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,35.54,23.1,29.32,46.2,4.24,16.57,36.07,96.93,27.51,LOW,3,23.7,False,3,0.49,-4.2,0,0,0.0,0.0,0.796,0.399,0.727,0.523,0.469,0.684,0.55,0.544,0.1302,0.2306,0.1493,0.1008,0.1725,0.5101,0.883,0.07355,0.1993,0.27285,0,0,0,0,0,0,0,0,0,0,-0.27285,0.0,0.0,"{""max_temperature_c"": 35.54, ""mean_temperature_c"": 29.32, ""humidity_percent"": 46.2, ""wbgt_c"": 27.51, ""heat_index_c"": 36.07, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-07,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,35.92,26.92,31.42,56.6,2.49,21.75,40.43,104.77,29.89,CAUTION,5,27.63,False,0,-0.55,-3.0,0,0,0.605,0.469,0.611,0.472,0.787,0.463,0.508,0.783,0.6,0.532,0.3064,0.5485,0.4541,0.2508,0.6006,1.309,3.4466,0.08172,0.21,0.29172,0,0,0,0,0,0,0,0,0,0,-0.29172,0.0,0.0,"{""max_temperature_c"": 35.92, ""mean_temperature_c"": 31.42, ""humidity_percent"": 56.6, ""wbgt_c"": 29.89, ""heat_index_c"": 40.43, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-07,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,32.55,26.02,29.28,66.7,3.12,22.45,36.92,98.46,28.35,CAUTION,0,26.64,False,0,-0.88,-1.5,0,0,0.439,0.557,0.477,0.41,0.478,0.532,0.594,0.844,0.65,0.565,0.0873,0.1224,0.1148,0.0467,0.2167,0.3245,0.8068,0.0254,0.07296,0.09836,0,0,0,0,0,0,0,0,0,0,-0.09836,0.0,0.0,"{""max_temperature_c"": 32.55, ""mean_temperature_c"": 29.28, ""humidity_percent"": 66.7, ""wbgt_c"": 28.35, ""heat_index_c"": 36.92, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-07,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,35.72,24.12,29.92,45.7,4.17,16.95,36.49,97.68,27.8,LOW,3,24.73,False,4,0.65,-4.6,0,0,0.122,0.0,0.732,0.41,0.714,0.527,0.487,0.681,0.55,0.545,0.1486,0.1302,0.2306,0.1493,0.2011,0.5094,0.8305,0.07014,0.19788,0.26802,0,0,0,0,0,0,0,0,0,0,-0.26802,0.0,0.0,"{""max_temperature_c"": 35.72, ""mean_temperature_c"": 29.92, ""humidity_percent"": 45.7, ""wbgt_c"": 27.8, ""heat_index_c"": 36.49, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-08,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,35.68,27.13,31.41,61.4,1.69,23.1,41.64,106.95,30.35,DANGER,5,27.9,False,0,-0.82,1.9,3,1,0.65,0.638,0.558,0.509,0.777,0.459,0.544,0.781,0.6,0.535,0.3616,0.3064,0.5485,0.4541,0.9555,1.2165,2.8527,0.09132,0.25685,0.34817,0,0,0,0,0,0,0,0,0,0,-0.34817,0.0,0.0,"{""max_temperature_c"": 35.68, ""mean_temperature_c"": 31.41, ""humidity_percent"": 61.4, ""wbgt_c"": 30.35, ""heat_index_c"": 41.64, ""heat_duration_hours"": 3, ""consecutive_heat_days"": 1}"
2026-04-08,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,33.33,26.92,30.12,67.6,0.52,23.46,39.03,102.25,29.39,CAUTION,0,27.58,False,0,-0.09,-0.7,0,0,0.597,0.682,0.452,0.445,0.473,0.533,0.61,0.844,0.65,0.565,0.181,0.0873,0.1224,0.1148,0.2123,0.3907,0.7755,0.02657,0.07797,0.10454,0,0,0,0,0,0,0,0,0,0,-0.10454,0.0,0.0,"{""max_temperature_c"": 33.33, ""mean_temperature_c"": 30.12, ""humidity_percent"": 67.6, ""wbgt_c"": 29.39, ""heat_index_c"": 39.03, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-04-08,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,36.44,25.59,31.02,43.5,1.93,17.15,37.44,99.38,28.49,CAUTION,5,26.24,False,5,1.36,-6.8,0,0,0.373,0.0,0.742,0.433,0.716,0.523,0.514,0.681,0.55,0.545,0.2336,0.1486,0.1302,0.2306,0.0354,0.5124,1.0287,0.07279,0.20345,0.27624,0,1,1,1,0,0,0,0,0,1,0.72376,0.001471,0.0,"{""max_temperature_c"": 36.44, ""mean_temperature_c"": 31.02, ""humidity_percent"": 43.5, ""wbgt_c"": 28.49, ""heat_index_c"": 37.44, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
