date,state,population,max_temperature_c,mean_temperature_c,min_temperature_c,relative_humidity_percent,wind_speed_mps,heat_index_c,wbgt_c,heatwave_day,consecutive_heat_days,cumulative_heat_load_7day,expected_heat_related_deaths,heat_related_deaths_total,heat_related_deaths_male,heat_related_deaths_female,deaths_under_30,deaths_30_59,deaths_60_plus,heat_related_mortality_rate_per_100000,thermal_signature,data_type
2025-05-14,Kerala,33406061,34.3,28.8,23.2,66.2,3.9,41.2,27.7,False,0,28.83,0.07,0,0,0,0,0,0,0.0,0.511_0.0_0.662,SYNTHETIC
2025-05-15,Kerala,33406061,39.4,34.8,30.2,68.6,3.3,47.1,32.9,True,1,29.39,0.13,4,3,1,1,2,1,0.012,0.862_0.1_0.686,SYNTHETIC
2025-05-16,Kerala,33406061,36.3,32.8,29.3,60.5,2.4,41.2,30.8,False,0,29.44,0.1,0,0,0,0,0,0,0.0,0.721_0.0_0.605,SYNTHETIC
2025-05-17,Kerala,33406061,33.6,28.2,22.8,65.6,2.5,40.3,27.1,False,0,29.07,0.06,0,0,0,0,0,0,0.0,0.475_0.0_0.656,SYNTHETIC
2025-05-18,Kerala,33406061,33.2,29.7,26.1,74.7,4.8,42.9,28.2,False,0,29.03,0.06,0,0,0,0,0,0,0.0,0.544_0.0_0.747,SYNTHETIC
2025-05-19,Kerala,33406061,36.6,32.2,27.9,68.8,3.9,44.3,30.6,True,1,29.36,0.1,0,0,0,0,0,0,0.0,0.704_0.1_0.688,SYNTHETIC
2025-05-20,Kerala,33406061,34.4,29.4,24.4,55.5,3.2,37.7,28.0,False,0,29.32,0.07,0,0,0,0,0,0,0.0,0.534_0.0_0.555,SYNTHETIC
2025-05-21,Kerala,33406061,35.9,30.9,25.9,67.0,4.4,43.0,29.5,False,0,29.58,0.09,0,0,0,0,0,0,0.0,0.631_0.0_0.67,SYNTHETIC
2025-05-22,Kerala,33406061,34.5,29.0,23.4,66.6,3.7,41.5,27.8,False,0,28.85,0.07,0,0,0,0,0,0,0.0,0.522_0.0_0.666,SYNTHETIC
2025-05-23,Kerala,33406061,35.1,30.5,25.9,55.9,4.2,38.5,28.9,False,0,28.58,0.08,1,1,0,0,0,1,0.003,0.593_0.0_0.559,SYNTHETIC
2025-05-24,Kerala,33406061,34.8,29.7,24.6,64.2,2.6,41.0,28.4,False,0,28.76,0.08,0,0,0,0,0,0,0.0,0.561_0.0_0.642,SYNTHETIC
2025-05-25,Kerala,33406061,32.2,27.6,23.0,71.0,4.5,40.6,26.4,False,0,28.52,0.05,4,3,1,2,2,0,0.012,0.429_0.0_0.71,SYNTHETIC
2025-05-26,Kerala,33406061,34.3,29.3,24.2,65.1,2.2,40.8,28.0,False,0,28.15,0.07,0,0,0,0,0,0,0.0,0.533_0.0_0.651,SYNTHETIC
2025-05-27,Kerala,33406061,35.3,31.7,28.1,57.4,3.0,39.2,29.8,False,0,28.4,0.08,0,0,0,0,0,0,0.0,0.653_0.0_0.574,SYNTHETIC
2025-05-28,Kerala,33406061,33.8,29.0,24.2,65.0,2.1,40.2,27.7,False,0,28.15,0.06,0,0,0,0,0,0,0.0,0.514_0.0_0.65,SYNTHETIC
2025-05-29,Kerala,33406061,32.3,26.4,20.6,72.8,4.1,41.3,25.7,False,0,27.84,0.05,0,0,0,0,0,0,0.0,0.378_0.0_0.728,SYNTHETIC
2025-05-30,Kerala,33406061,34.2,29.1,24.0,67.7,2.2,41.6,27.9,False,0,27.71,0.07,0,0,0,0,0,0,0.0,0.528_0.0_0.677,SYNTHETIC
2025-05-31,Kerala,33406061,34.0,29.6,25.1,58.7,1.2,38.4,28.1,False,0,27.66,0.07,5,3,2,0,4,1,0.015,0.539_0.0_0.587,SYNTHETIC
2025-06-01,Kerala,33406061,34.8,29.3,23.9,74.1,4.8,44.2,28.2,False,0,27.91,0.08,3,2,1,0,1,2,0.009,0.548_0.0_0.741,SYNTHETIC
2025-06-02,Kerala,33406061,34.1,30.7,27.4,64.0,2.2,40.2,29.0,False,0,28.05,0.07,0,0,0,0,0,0,0.0,0.597_0.0_0.64,SYNTHETIC
2025-06-03,Kerala,33406061,34.5,30.0,25.5,61.7,1.2,39.9,28.5,False,0,27.86,0.07,0,0,0,0,0,0,0.0,0.566_0.0_0.617,SYNTHETIC
2025-06-04,Kerala,33406061,30.7,24.8,19.0,64.8,1.9,37.1,24.2,False,0,27.36,0.05,0,0,0,0,0,0,0.0,0.278_0.0_0.648,SYNTHETIC
2025-06-05,Kerala,33406061,33.8,30.6,27.3,54.6,3.4,36.9,28.7,False,0,27.79,0.06,0,0,0,0,0,0,0.0,0.581_0.0_0.546,SYNTHETIC
2025-06-06,Kerala,33406061,35.2,30.3,25.4,63.5,1.8,41.1,28.9,False,0,27.93,0.08,0,0,0,0,0,0,0.0,0.591_0.0_0.635,SYNTHETIC
2025-06-07,Kerala,33406061,36.3,30.5,24.7,58.0,3.7,40.4,29.2,False,0,28.08,0.09,0,0,0,0,0,0,0.0,0.611_0.0_0.58,SYNTHETIC
2025-06-08,Kerala,33406061,36.3,32.1,27.8,64.0,2.8,42.4,30.3,False,0,28.39,0.1,0,0,0,0,0,0,0.0,0.69_0.0_0.64,SYNTHETIC
2025-06-09,Kerala,33406061,34.0,29.9,25.9,60.8,2.9,39.0,28.4,False,0,28.3,0.07,0,0,0,0,0,0,0.0,0.557_0.0_0.608,SYNTHETIC
2025-06-10,Kerala,33406061,35.7,32.3,29.0,66.0,4.8,42.5,30.4,False,0,28.58,0.09,0,0,0,0,0,0,0.0,0.695_0.0_0.66,SYNTHETIC
2025-06-11,Kerala,33406061,34.7,29.7,24.6,61.4,3.3,40.0,28.3,False,0,29.17,0.08,0,0,0,0,0,0,0.0,0.555_0.0_0.614,SYNTHETIC
2025-06-12,Kerala,33406061,36.0,31.5,27.0,67.8,4.3,43.4,29.9,False,0,29.34,0.09,0,0,0,0,0,0,0.0,0.662_0.0_0.678,SYNTHETIC
2025-06-13,Kerala,33406061,32.4,27.2,22.1,60.9,4.0,37.5,26.2,False,0,28.96,0.05,0,0,0,0,0,0,0.0,0.41_0.0_0.609,SYNTHETIC
2025-06-14,Kerala,33406061,34.1,30.1,26.0,60.6,4.2,39.1,28.5,False,0,28.86,0.07,0,0,0,0,0,0,0.0,0.565_0.0_0.606,SYNTHETIC
2025-06-15,Kerala,33406061,33.5,29.0,24.6,59.8,2.4,38.3,27.6,False,0,28.47,0.06,0,0,0,0,0,0,0.0,0.509_0.0_0.598,SYNTHETIC
2025-06-16,Kerala,33406061,36.4,31.0,25.5,70.3,3.0,44.6,29.7,False,0,28.66,0.1,0,0,0,0,0,0,0.0,0.644_0.0_0.703,SYNTHETIC
2025-06-17,Kerala,33406061,35.2,30.0,24.9,67.9,1.8,42.6,28.7,False,0,28.41,0.08,0,0,0,0,0,0,0.0,0.582_0.0_0.679,SYNTHETIC
2025-06-18,Kerala,33406061,32.2,27.4,22.6,61.9,4.5,37.6,26.3,False,0,28.12,0.05,0,0,0,0,0,0,0.0,0.417_0.0_0.619,SYNTHETIC
2025-06-19,Kerala,33406061,35.0,31.1,27.3,63.7,1.8,41.0,29.4,False,0,28.05,0.08,0,0,0,0,0,0,0.0,0.629_0.0_0.637,SYNTHETIC
2025-06-20,Kerala,33406061,33.3,29.2,25.0,65.5,3.7,39.9,27.7,False,0,28.27,0.06,0,0,0,0,0,0,0.0,0.515_0.0_0.655,SYNTHETIC
2025-06-21,Kerala,33406061,33.3,29.5,25.8,65.1,1.9,39.8,28.0,False,0,28.2,0.06,0,0,0,0,0,0,0.0,0.532_0.0_0.651,SYNTHETIC
2025-06-22,Kerala,33406061,36.1,31.4,26.7,70.2,2.0,44.3,29.9,False,0,28.53,0.09,0,0,0,0,0,0,0.0,0.661_0.0_0.702,SYNTHETIC
2025-06-23,Kerala,33406061,35.9,31.5,27.1,71.4,3.8,44.4,29.9,False,0,28.57,0.09,0,0,0,0,0,0,0.0,0.663_0.0_0.714,SYNTHETIC
2025-06-24,Kerala,33406061,31.3,26.8,22.2,68.5,1.1,38.9,25.7,False,0,28.13,0.05,0,0,0,0,0,0,0.0,0.378_0.0_0.685,SYNTHETIC
2025-06-25,Kerala,33406061,32.9,28.7,24.6,62.9,4.3,38.6,27.3,False,0,28.28,0.05,9,6,3,1,6,2,0.0269,0.487_0.0_0.629,SYNTHETIC
2025-06-26,Kerala,33406061,33.1,28.6,24.2,64.7,3.0,39.4,27.3,False,0,27.98,0.05,0,0,0,0,0,0,0.0,0.486_0.0_0.647,SYNTHETIC
2025-06-27,Kerala,33406061,34.0,28.8,23.7,76.3,3.9,44.1,27.7,False,0,27.98,0.07,0,0,0,0,0,0,0.0,0.516_0.0_0.763,SYNTHETIC
2025-06-28,Kerala,33406061,33.9,30.5,27.1,67.7,4.0,41.3,28.8,False,0,28.1,0.06,0,0,0,0,0,0,0.0,0.587_0.0_0.677,SYNTHETIC
2025-06-29,Kerala,33406061,35.8,32.7,29.7,61.8,1.1,41.2,30.7,False,0,28.21,0.09,0,0,0,0,0,0,0.0,0.713_0.0_0.618,SYNTHETIC
2025-06-30,Kerala,33406061,33.2,30.1,27.0,74.0,4.7,42.6,28.4,False,0,27.99,0.06,0,0,0,0,0,0,0.0,0.563_0.0_0.74,SYNTHETIC
2025-07-01,Kerala,33406061,33.1,29.3,25.6,64.8,5.0,39.5,27.8,False,0,28.3,0.05,0,0,0,0,0,0,0.0,0.52_0.0_0.648,SYNTHETIC
2025-07-02,Kerala,33406061,33.7,28.8,23.9,71.1,4.0,42.2,27.7,False,0,28.35,0.06,0,0,0,0,0,0,0.0,0.51_0.0_0.711,SYNTHETIC
2025-07-03,Kerala,33406061,33.8,29.2,24.6,76.8,5.0,44.2,28.0,False,0,28.44,0.06,0,0,0,0,0,0,0.0,0.532_0.0_0.768,SYNTHETIC
2025-07-04,Kerala,33406061,34.6,30.0,25.3,70.6,4.1,42.9,28.6,False,0,28.57,0.07,0,0,0,0,0,0,0.0,0.574_0.0_0.706,SYNTHETIC
2025-07-05,Kerala,33406061,34.2,31.1,28.1,61.6,2.1,39.5,29.2,False,0,28.63,0.07,0,0,0,0,0,0,0.0,0.616_0.0_0.616,SYNTHETIC
2025-07-06,Kerala,33406061,35.0,29.7,24.3,69.5,1.8,43.0,28.5,False,0,28.31,0.08,0,0,0,0,0,0,0.0,0.565_0.0_0.695,SYNTHETIC
2025-07-07,Kerala,33406061,35.0,29.1,23.1,77.3,3.1,45.5,28.1,False,0,28.27,0.08,0,0,0,0,0,0,0.0,0.541_0.0_0.773,SYNTHETIC
2025-07-08,Kerala,33406061,34.0,29.2,24.4,71.2,2.8,42.5,27.9,False,0,28.29,0.07,0,0,0,0,0,0,0.0,0.529_0.0_0.712,SYNTHETIC
2025-07-09,Kerala,33406061,32.3,27.8,23.3,73.8,4.2,41.7,26.7,False,0,28.15,0.05,0,0,0,0,0,0,0.0,0.445_0.0_0.738,SYNTHETIC
2025-07-10,Kerala,33406061,35.1,31.7,28.2,70.0,5.0,43.2,29.9,False,0,28.42,0.08,0,0,0,0,0,0,0.0,0.659_0.0_0.7,SYNTHETIC
2025-07-11,Kerala,33406061,35.0,29.4,23.8,74.2,5.0,44.5,28.3,False,0,28.38,0.08,0,0,0,0,0,0,0.0,0.555_0.0_0.742,SYNTHETIC
2025-07-12,Kerala,33406061,33.1,28.4,23.6,76.5,3.0,43.4,27.3,False,0,28.1,0.05,0,0,0,0,0,0,0.0,0.483_0.0_0.765,SYNTHETIC
2025-07-13,Kerala,33406061,33.6,30.4,27.1,77.2,3.2,44.1,28.7,False,0,28.13,0.06,0,0,0,0,0,0,0.0,0.583_0.0_0.772,SYNTHETIC
2025-07-14,Kerala,33406061,31.6,25.9,20.2,70.2,1.7,39.8,25.2,False,0,27.71,0.05,0,0,0,0,0,0,0.0,0.343_0.0_0.702,SYNTHETIC
2025-07-15,Kerala,33406061,32.4,29.2,26.0,73.0,2.5,41.5,27.7,False,0,27.67,0.05,0,0,0,0,0,0,0.0,0.511_0.0_0.73,SYNTHETIC
2025-07-16,Kerala,33406061,34.4,31.2,28.1,71.4,3.7,43.0,29.5,False,0,28.07,0.07,1,1,0,1,0,0,0.003,0.631_0.0_0.714,SYNTHETIC
2025-07-17,Kerala,33406061,34.4,29.2,24.0,76.7,1.4,44.7,28.1,False,0,27.81,0.07,1,1,0,0,1,0,0.003,0.54_0.0_0.767,SYNTHETIC
2025-07-18,Kerala,33406061,33.7,28.0,22.2,67.0,2.6,40.8,27.0,False,0,27.63,0.06,0,0,0,0,0,0,0.0,0.468_0.0_0.67,SYNTHETIC
2025-07-19,Kerala,33406061,33.7,29.4,25.0,68.8,4.8,41.4,28.0,False,0,27.74,0.06,0,0,0,0,0,0,0.0,0.534_0.0_0.688,SYNTHETIC
2025-07-20,Kerala,33406061,34.4,29.5,24.7,71.2,3.5,42.8,28.3,False,0,27.67,0.07,0,0,0,0,0,0,0.0,0.551_0.0_0.712,SYNTHETIC
2025-07-21,Kerala,33406061,32.3,27.9,23.5,71.8,3.7,41.0,26.7,False,0,27.89,0.05,1,1,0,0,1,0,0.003,0.449_0.0_0.718,SYNTHETIC
2025-07-22,Kerala,33406061,31.8,27.8,23.8,69.3,2.1,39.7,26.5,False,0,27.73,0.05,0,0,0,0,0,0,0.0,0.433_0.0_0.693,SYNTHETIC
2025-07-23,Kerala,33406061,31.1,27.6,24.1,70.6,2.4,39.4,26.3,False,0,27.27,0.05,0,0,0,0,0,0,0.0,0.417_0.0_0.706,SYNTHETIC
2025-07-24,Kerala,33406061,35.5,31.0,26.6,83.6,3.2,48.1,29.6,False,0,27.49,0.08,0,0,0,0,0,0,0.0,0.643_0.0_0.836,SYNTHETIC
2025-07-25,Kerala,33406061,32.3,29.1,25.9,76.3,4.9,42.4,27.6,False,0,27.56,0.05,6,5,1,0,4,2,0.018,0.504_0.0_0.763,SYNTHETIC
2025-07-26,Kerala,33406061,30.2,25.8,21.4,71.8,4.3,38.9,24.8,False,0,27.11,0.05,0,0,0,0,0,0,0.0,0.32_0.0_0.718,SYNTHETIC
2025-07-27,Kerala,33406061,31.0,26.9,22.8,72.4,2.3,39.9,25.8,False,0,26.75,0.05,0,0,0,0,0,0,0.0,0.384_0.0_0.724,SYNTHETIC
2025-07-28,Kerala,33406061,33.1,27.8,22.5,73.7,4.0,42.4,26.8,False,0,26.76,0.05,2,2,0,1,1,0,0.006,0.456_0.0_0.737,SYNTHETIC
2025-07-29,Kerala,33406061,32.5,29.0,25.5,73.0,1.1,41.6,27.5,False,0,26.91,0.05,2,1,1,1,0,1,0.006,0.502_0.0_0.73,SYNTHETIC
2025-07-30,Kerala,33406061,31.0,25.3,19.6,82.0,2.2,43.1,24.7,False,0,26.7,0.05,0,0,0,0,0,0,0.0,0.317_0.0_0.82,SYNTHETIC
2025-07-31,Kerala,33406061,33.3,28.0,22.7,68.4,3.5,40.9,27.0,False,0,26.31,0.06,0,0,0,0,0,0,0.0,0.464_0.0_0.684,SYNTHETIC
2025-08-01,Kerala,33406061,32.5,26.8,21.1,82.8,2.6,44.9,26.1,False,0,26.11,0.05,0,0,0,0,0,0,0.0,0.407_0.0_0.828,SYNTHETIC
2025-08-02,Kerala,33406061,29.8,26.0,22.2,77.7,1.2,40.4,24.9,False,0,26.13,0.05,0,0,0,0,0,0,0.0,0.329_0.0_0.777,SYNTHETIC
2025-08-03,Kerala,33406061,34.4,29.9,25.4,80.6,4.6,46.0,28.6,False,0,26.53,0.07,4,3,1,1,2,1,0.012,0.572_0.0_0.806,SYNTHETIC
2025-08-04,Kerala,33406061,32.6,29.5,26.4,87.6,3.4,46.5,28.0,False,0,26.7,0.05,0,0,0,0,0,0,0.0,0.535_0.0_0.876,SYNTHETIC
2025-08-05,Kerala,33406061,31.8,27.6,23.5,74.7,4.4,41.4,26.4,False,0,26.54,0.05,2,2,0,0,1,1,0.006,0.429_0.0_0.747,SYNTHETIC
2025-08-06,Kerala,33406061,31.1,27.3,23.5,80.9,3.0,42.8,26.1,False,0,26.74,0.05,0,0,0,0,0,0,0.0,0.407_0.0_0.809,SYNTHETIC
2025-08-07,Kerala,33406061,32.4,29.1,25.8,87.0,1.7,46.1,27.7,False,0,26.85,0.05,0,0,0,0,0,0,0.0,0.514_0.0_0.87,SYNTHETIC
2025-08-08,Kerala,33406061,32.9,29.7,26.5,80.7,4.3,44.6,28.2,False,0,27.14,0.05,0,0,0,0,0,0,0.0,0.546_0.0_0.807,SYNTHETIC
2025-08-09,Kerala,33406061,31.3,28.2,25.1,89.1,1.1,45.7,26.9,False,0,27.42,0.05,0,0,0,0,0,0,0.0,0.46_0.0_0.891,SYNTHETIC
2025-08-10,Kerala,33406061,32.3,26.5,20.7,75.8,2.6,42.3,25.8,False,0,27.02,0.05,0,0,0,0,0,0,0.0,0.385_0.0_0.758,SYNTHETIC
2025-08-11,Kerala,33406061,31.8,26.1,20.5,83.7,2.0,44.4,25.5,False,0,26.66,0.05,0,0,0,0,0,0,0.0,0.367_0.0_0.837,SYNTHETIC
2025-08-12,Kerala,33406061,31.1,25.4,19.7,75.1,4.3,40.9,24.8,False,0,26.42,0.05,0,0,0,0,0,0,0.0,0.319_0.0_0.751,SYNTHETIC
2025-08-13,Kerala,33406061,29.5,25.0,20.5,74.3,2.8,39.0,24.1,False,0,26.14,0.05,0,0,0,0,0,0,0.0,0.274_0.0_0.743,SYNTHETIC
2025-08-14,Kerala,33406061,31.5,26.6,21.7,86.9,3.9,45.2,25.8,False,0,25.87,0.05,0,0,0,0,0,0,0.0,0.387_0.0_0.869,SYNTHETIC
2025-08-15,Kerala,33406061,32.0,26.4,20.9,90.9,4.5,46.9,25.8,False,0,25.52,0.05,0,0,0,0,0,0,0.0,0.385_0.0_0.909,SYNTHETIC
2025-08-16,Kerala,33406061,33.5,29.9,26.2,83.8,1.9,46.1,28.4,False,0,25.74,0.06,0,0,0,0,0,0,0.0,0.562_0.0_0.838,SYNTHETIC
2025-08-17,Kerala,33406061,31.3,26.0,20.6,77.7,1.7,42.0,25.2,False,0,25.66,0.05,0,0,0,0,0,0,0.0,0.348_0.0_0.777,SYNTHETIC
2025-08-18,Kerala,33406061,32.2,26.5,20.8,75.4,4.1,42.1,25.7,False,0,25.69,0.05,0,0,0,0,0,0,0.0,0.382_0.0_0.754,SYNTHETIC
2025-08-19,Kerala,33406061,33.6,27.7,21.8,85.3,2.0,46.8,27.0,False,0,26.01,0.06,0,0,0,0,0,0,0.0,0.465_0.0_0.853,SYNTHETIC
2025-08-20,Kerala,33406061,30.9,26.4,21.8,76.9,2.3,41.3,25.4,False,0,26.19,0.05,3,2,1,0,3,0,0.009,0.36_0.0_0.769,SYNTHETIC
2025-08-21,Kerala,33406061,28.8,25.0,21.2,79.8,4.9,40.1,24.0,False,0,25.94,0.05,0,0,0,0,0,0,0.0,0.27_0.0_0.798,SYNTHETIC
2025-08-22,Kerala,33406061,30.1,27.0,23.9,85.6,2.6,43.4,25.8,False,0,25.94,0.05,0,0,0,0,0,0,0.0,0.387_0.0_0.856,SYNTHETIC
2025-08-23,Kerala,33406061,33.4,28.4,23.4,87.5,4.8,47.3,27.4,False,0,25.8,0.06,0,0,0,0,0,0,0.0,0.495_0.0_0.875,SYNTHETIC
2025-08-24,Kerala,33406061,29.9,23.9,18.0,72.0,1.4,38.6,23.5,False,0,25.55,0.05,4,4,0,2,0,2,0.012,0.23_0.0_0.72,SYNTHETIC
2025-08-25,Kerala,33406061,30.2,25.4,20.5,81.4,1.6,42.1,24.6,False,0,25.39,0.05,0,0,0,0,0,0,0.0,0.308_0.0_0.814,SYNTHETIC
2025-08-26,Kerala,33406061,32.1,26.5,20.9,82.4,2.4,44.3,25.8,False,0,25.22,0.05,0,0,0,0,0,0,0.0,0.388_0.0_0.824,SYNTHETIC
2025-08-27,Kerala,33406061,32.8,27.1,21.3,78.0,1.9,43.5,26.3,False,0,25.35,0.05,3,2,1,0,3,0,0.009,0.418_0.0_0.78,SYNTHETIC
2025-08-28,Kerala,33406061,30.0,25.4,20.7,86.0,2.0,43.4,24.6,False,0,25.43,0.05,3,3,0,0,2,1,0.009,0.309_0.0_0.86,SYNTHETIC
2025-08-29,Kerala,33406061,31.8,28.3,24.8,80.4,4.1,43.3,26.9,False,0,25.59,0.05,0,0,0,0,0,0,0.0,0.462_0.0_0.804,SYNTHETIC
2025-08-30,Kerala,33406061,31.6,28.2,24.7,78.3,3.8,42.4,26.8,False,0,25.51,0.05,3,2,1,1,1,1,0.009,0.454_0.0_0.783,SYNTHETIC
2025-08-31,Kerala,33406061,30.1,24.8,19.4,83.1,2.5,42.6,24.2,False,0,25.61,0.05,0,0,0,0,0,0,0.0,0.28_0.0_0.831,SYNTHETIC
2025-09-01,Kerala,33406061,30.5,25.7,20.9,89.6,3.4,45.1,25.0,False,0,25.66,0.05,0,0,0,0,0,0,0.0,0.332_0.0_0.896,SYNTHETIC
2025-09-02,Kerala,33406061,31.2,27.6,24.1,84.9,3.1,44.2,26.4,False,0,25.75,0.05,2,1,1,0,1,1,0.006,0.428_0.0_0.849,SYNTHETIC
2025-09-03,Kerala,33406061,31.3,26.3,21.4,89.4,3.2,45.8,25.6,False,0,25.65,0.05,0,0,0,0,0,0,0.0,0.372_0.0_0.894,SYNTHETIC
2025-09-04,Kerala,33406061,25.3,21.8,18.3,90.9,2.1,40.3,21.2,False,0,25.16,0.05,0,0,0,0,0,0,0.0,0.082_0.0_0.909,SYNTHETIC
2025-09-05,Kerala,33406061,31.9,27.1,22.3,77.1,1.6,42.4,26.1,False,0,25.05,0.05,0,0,0,0,0,0,0.0,0.408_0.0_0.771,SYNTHETIC
2025-09-06,Kerala,33406061,30.2,25.9,21.7,86.4,3.2,43.7,25.1,False,0,24.8,0.05,0,0,0,0,0,0,0.0,0.338_0.0_0.864,SYNTHETIC
2025-09-07,Kerala,33406061,31.7,27.8,23.8,87.7,4.4,45.7,26.7,False,0,25.15,0.05,0,0,0,0,0,0,0.0,0.444_0.0_0.877,SYNTHETIC
2025-09-08,Kerala,33406061,30.2,24.5,18.8,96.6,2.5,47.1,24.2,False,0,25.03,0.05,0,0,0,0,0,0,0.0,0.277_0.0_0.966,SYNTHETIC
2025-09-09,Kerala,33406061,32.4,26.8,21.3,89.8,4.9,47.1,26.2,False,0,25.0,0.05,0,0,0,0,0,0,0.0,0.411_0.0_0.898,SYNTHETIC
2025-09-10,Kerala,33406061,31.1,25.9,20.7,86.1,4.8,44.5,25.2,False,0,24.94,0.05,1,1,0,0,1,0,0.003,0.347_0.0_0.861,SYNTHETIC
2025-09-11,Kerala,33406061,30.8,26.2,21.7,84.4,3.1,43.6,25.4,False,0,25.54,0.05,9,6,3,1,7,1,0.0269,0.358_0.0_0.844,SYNTHETIC
2025-09-12,Kerala,33406061,28.5,24.7,21.0,91.9,1.0,43.8,23.9,False,0,25.22,0.05,0,0,0,0,0,0,0.0,0.261_0.0_0.919,SYNTHETIC
2025-09-13,Kerala,33406061,34.3,30.4,26.5,90.7,1.1,49.3,29.1,False,0,25.79,0.07,0,0,0,0,0,0,0.0,0.605_0.0_0.907,SYNTHETIC
2025-09-14,Kerala,33406061,30.1,25.8,21.4,93.9,3.1,46.1,25.0,False,0,25.55,0.05,0,0,0,0,0,0,0.0,0.333_0.0_0.939,SYNTHETIC
2025-09-15,Kerala,33406061,29.6,24.6,19.7,77.8,3.0,40.3,24.0,False,0,25.52,0.05,0,0,0,0,0,0,0.0,0.263_0.0_0.778,SYNTHETIC
2025-09-16,Kerala,33406061,33.5,27.8,22.2,89.4,2.7,48.0,27.1,False,0,25.65,0.06,0,0,0,0,0,0,0.0,0.471_0.0_0.894,SYNTHETIC
2025-09-17,Kerala,33406061,31.7,25.8,20.0,91.7,1.2,47.0,25.3,False,0,25.67,0.05,0,0,0,0,0,0,0.0,0.356_0.0_0.917,SYNTHETIC
2025-09-18,Kerala,33406061,29.1,25.7,22.4,99.0,3.4,46.7,24.8,False,0,25.59,0.05,1,0,1,0,0,1,0.003,0.321_0.0_0.99,SYNTHETIC
2025-09-19,Kerala,33406061,29.1,24.8,20.5,85.7,2.6,42.4,24.1,False,0,25.61,0.05,0,0,0,0,0,0,0.0,0.27_0.0_0.857,SYNTHETIC
2025-09-20,Kerala,33406061,30.1,26.9,23.8,87.2,3.8,43.8,25.7,False,0,25.14,0.05,3,3,0,0,1,2,0.009,0.383_0.0_0.872,SYNTHETIC
2025-09-21,Kerala,33406061,30.5,26.3,22.0,87.8,5.0,44.5,25.4,False,0,25.19,0.05,0,0,0,0,0,0,0.0,0.358_0.0_0.878,SYNTHETIC
2025-09-22,Kerala,33406061,29.7,24.3,19.0,90.4,3.5,44.5,23.9,False,0,25.18,0.05,0,0,0,0,0,0,0.0,0.259_0.0_0.904,SYNTHETIC
2025-09-23,Kerala,33406061,33.5,30.2,26.9,93.8,2.9,49.4,28.8,False,0,25.43,0.06,0,0,0,0,0,0,0.0,0.586_0.0_0.938,SYNTHETIC
2025-09-24,Kerala,33406061,28.2,23.2,18.3,87.0,4.5,41.9,22.8,False,0,25.06,0.05,0,0,0,0,0,0,0.0,0.184_0.0_0.87,SYNTHETIC
2025-09-25,Kerala,33406061,29.5,25.4,21.2,84.9,3.0,42.5,24.5,False,0,25.01,0.05,1,1,0,0,1,0,0.003,0.301_0.0_0.849,SYNTHETIC
2025-09-26,Kerala,33406061,31.3,25.4,19.5,90.8,3.6,46.2,24.9,False,0,25.14,0.05,0,0,0,0,0,0,0.0,0.33_0.0_0.908,SYNTHETIC
2025-09-27,Kerala,33406061,32.5,28.8,25.2,91.7,2.5,47.7,27.6,False,0,25.4,0.05,0,0,0,0,0,0,0.0,0.506_0.0_0.917,SYNTHETIC
2025-09-28,Kerala,33406061,28.7,24.0,19.3,94.5,4.6,44.9,23.5,False,0,25.14,0.05,0,0,0,0,0,0,0.0,0.234_0.0_0.945,SYNTHETIC
2025-09-29,Kerala,33406061,30.3,26.2,22.0,96.0,4.7,47.0,25.3,False,0,25.35,0.05,0,0,0,0,0,0,0.0,0.356_0.0_0.96,SYNTHETIC
2025-09-30,Kerala,33406061,29.0,23.3,17.7,90.2,2.8,43.7,23.0,False,0,24.53,0.05,0,0,0,0,0,0,0.0,0.202_0.0_0.902,SYNTHETIC
2025-10-01,Kerala,33406061,29.0,23.3,17.6,92.1,1.9,44.4,23.0,False,0,24.56,0.05,0,0,0,0,0,0,0.0,0.202_0.0_0.921,SYNTHETIC
2025-10-02,Kerala,33406061,30.3,26.7,23.1,95.5,2.1,46.8,25.7,False,0,24.74,0.05,0,0,0,0,0,0,0.0,0.381_0.0_0.955,SYNTHETIC
2025-10-03,Kerala,33406061,27.1,22.8,18.4,88.3,1.3,41.3,22.3,False,0,24.35,0.05,1,0,1,0,1,0,0.003,0.15_0.0_0.883,SYNTHETIC
2025-10-04,Kerala,33406061,30.0,24.1,18.2,92.1,2.9,45.4,23.8,False,0,23.81,0.05,0,0,0,0,0,0,0.0,0.253_0.0_0.921,SYNTHETIC
2025-10-05,Kerala,33406061,30.0,25.1,20.3,87.0,3.2,43.7,24.5,False,0,23.95,0.05,0,0,0,0,0,0,0.0,0.298_0.0_0.87,SYNTHETIC
2025-10-06,Kerala,33406061,28.4,25.3,22.3,88.3,2.0,42.5,24.3,False,0,23.8,0.05,0,0,0,0,0,0,0.0,0.287_0.0_0.883,SYNTHETIC
2025-10-07,Kerala,33406061,28.4,24.3,20.1,99.0,2.8,46.0,23.6,False,0,23.89,0.05,0,0,0,0,0,0,0.0,0.243_0.0_0.99,SYNTHETIC
2025-10-08,Kerala,33406061,30.5,26.5,22.4,98.8,1.8,48.2,25.6,False,0,24.26,0.05,0,0,0,0,0,0,0.0,0.374_0.0_0.988,SYNTHETIC
